    0.358421047400157150E-01    0.564984605305514198E+00   -0.745212133410788735E+00    0.276623194356426393E+04    0.133493742522708703E+04    0.359279803004055648E+05
    0.373716864177311842E-01    0.559731339164378339E+00   -0.751337030242870574E+00    0.279776130451913195E+04    0.132000477413362205E+04    0.359280090231581853E+05
    0.404551472922539818E-01    0.558859035582210617E+00   -0.749711171743005722E+00    0.272324621701296610E+04    0.124420493805923479E+04    0.359280135716432269E+05
    0.374616413580337246E-01    0.560939242494566725E+00   -0.753782264605073915E+00    0.279504481640796075E+04    0.130749739511406119E+04    0.359280136683190940E+05
    0.391413210771638792E-01    0.557496555354004997E+00   -0.751998985475608950E+00    0.274208173472691306E+04    0.128577493382658213E+04    0.359280179412510188E+05
    0.345036502896347644E-01    0.571581825086120654E+00   -0.750373237876919674E+00    0.291910590898857936E+04    0.130078076281372205E+04    0.359280349819998883E+05
    0.413458046096394985E-01    0.552444377897956862E+00   -0.750970767625671165E+00    0.272540092141189052E+04    0.126626414482241648E+04    0.359280429892076572E+05
    0.407826980869472194E-01    0.558217120805290623E+00   -0.746581740568527885E+00    0.274900673337450326E+04    0.123532950406030523E+04    0.359280523804345867E+05
    0.339229153131021810E-01    0.577091274392687925E+00   -0.741888877773310029E+00    0.288311397494714129E+04    0.128520196401631529E+04    0.359280563986096095E+05
    0.356244114901919720E-01    0.573028396429031361E+00   -0.744299031998564065E+00    0.283871698149527856E+04    0.126653492130012864E+04    0.359280565440755672E+05
    0.351436825388925442E-01    0.569603559535475590E+00   -0.749197728836165311E+00    0.282351856111430425E+04    0.130792089990372210E+04    0.359280695801527763E+05
    0.346852120976211958E-01    0.571944631263044068E+00   -0.742130885225123049E+00    0.284504197727853079E+04    0.130704457075057371E+04    0.359280763113630237E+05
    0.365214883530418782E-01    0.560874719641034858E+00   -0.750885732538743134E+00    0.279745744113340061E+04    0.133628378467795665E+04    0.359281658495934607E+05
    0.457252917629226568E-01    0.546776902122390052E+00   -0.747792943841017577E+00    0.260125843757015446E+04    0.121315779789041108E+04    0.359281726588239544E+05
    0.374116075017148775E-01    0.564232898595708687E+00   -0.747646104124548572E+00    0.282721061841642404E+04    0.127605464461130305E+04    0.359281747136566992E+05
    0.340850051873895499E-01    0.570769503220035501E+00   -0.748438566167502373E+00    0.284146269372955612E+04    0.133419425130935952E+04    0.359281813541610172E+05
    0.349834008797362817E-01    0.572515761636837373E+00   -0.749090858756335853E+00    0.286073384373473982E+04    0.128643300794689503E+04    0.359281912093155479E+05
    0.345501762659910644E-01    0.574356480010277060E+00   -0.746910969893450072E+00    0.291495244533884397E+04    0.127829109728532012E+04    0.359282237130228896E+05
    0.356414886217733193E-01    0.573238157748303445E+00   -0.743618468799026933E+00    0.284628696334172218E+04    0.126139459501456122E+04    0.359282635702785847E+05
    0.400633718504201028E-01    0.556000089379049323E+00   -0.756418887612597235E+00    0.274142430189416882E+04    0.127052207804566660E+04    0.359282645864211809E+05
    0.444332314780200438E-01    0.544174720690629110E+00   -0.755114351585595034E+00    0.262829259991408799E+04    0.126019420686356693E+04    0.359282686935794991E+05
    0.365372621057835426E-01    0.562572041243143639E+00   -0.750569442552377897E+00    0.275619305822835304E+04    0.133039302299574547E+04    0.359282919494062662E+05
    0.432285059412553657E-01    0.553338221532381214E+00   -0.751496429504935337E+00    0.270865780162238116E+04    0.120924098289606809E+04    0.359283166921291850E+05
    0.400468035353959972E-01    0.553319007831069798E+00   -0.759470686377930360E+00    0.275976137738353646E+04    0.128953107102988361E+04    0.359283228819733849E+05
    0.409315666258019337E-01    0.548252576393586599E+00   -0.750853235092501237E+00    0.263495453392939407E+04    0.132888355514129535E+04    0.359283275847888071E+05
    0.344603996509640909E-01    0.572746953150163218E+00   -0.749545609662696344E+00    0.286089361051382548E+04    0.130063064264024388E+04    0.359283453774162044E+05
    0.341542431111719752E-01    0.572323093290967422E+00   -0.752318401188866059E+00    0.288423562234868041E+04    0.131166810520120544E+04    0.359283952685662516E+05
    0.453099533843711044E-01    0.546100203898379877E+00   -0.748372709777312850E+00    0.261030483921676614E+04    0.122799505700740360E+04    0.359283956510147618E+05
    0.338029621313729461E-01    0.574284965452381058E+00   -0.746518007034479125E+00    0.286066425633652079E+04    0.131265540754061135E+04    0.359283987903192101E+05
    0.397596257580317761E-01    0.553036639907305672E+00   -0.761574651412792458E+00    0.278547041736690426E+04    0.129351373779997448E+04    0.359284062047412808E+05
    0.384960568705349226E-01    0.561500391861208037E+00   -0.748599821594793768E+00    0.279723906959739452E+04    0.127040056510683621E+04    0.359284068281977088E+05
    0.431566604698282730E-01    0.555926798359057228E+00   -0.744494188910239885E+00    0.267192279828345909E+04    0.119998595389442198E+04    0.359284088229940462E+05
    0.325902165998546989E-01    0.578792638045835917E+00   -0.745456192554317054E+00    0.293538547830958214E+04    0.130850941579188657E+04    0.359284367092935572E+05
    0.347327439317474673E-01    0.573653624227526415E+00   -0.748213213912076291E+00    0.290971967907846556E+04    0.127580670660979240E+04    0.359284538462807977E+05
    0.422710537449932089E-01    0.549095788945017205E+00   -0.755021855693269628E+00    0.268806298537599014E+04    0.127237888856881455E+04    0.359284556742717323E+05
    0.437181955827952579E-01    0.546887813271018208E+00   -0.755469123771071560E+00    0.265675226363846059E+04    0.125226376430967139E+04    0.359284728031752747E+05
    0.368576782638611114E-01    0.564919677269548726E+00   -0.753629129974307976E+00    0.281947469905116441E+04    0.128991597860759134E+04    0.359284772426561758E+05
    0.370468800906929990E-01    0.563990321357232149E+00   -0.754327291945128375E+00    0.283866501959618563E+04    0.128801225741621624E+04    0.359285162742644970E+05
    0.422845636019836615E-01    0.553308809732614204E+00   -0.753962967173201326E+00    0.271830403529126488E+04    0.123178322036363056E+04    0.359285371343068473E+05
    0.447087323836843978E-01    0.550995737633971361E+00   -0.745701044825545778E+00    0.262744638824209187E+04    0.120474840145567214E+04    0.359285457743753504E+05
    0.357965515546884577E-01    0.564289798583019531E+00   -0.754924831201048363E+00    0.282680329856722437E+04    0.132911966624530692E+04    0.359285484523213672E+05
    0.328796109334311137E-01    0.578186959665427214E+00   -0.747572224926196127E+00    0.295624567158385889E+04    0.129849059883502400E+04    0.359285506130416834E+05
    0.402845210106008017E-01    0.557749452309910576E+00   -0.744456728862517236E+00    0.266681825796787780E+04    0.126906678864021842E+04    0.359285537363931144E+05
    0.449501815505618102E-01    0.548255426226307852E+00   -0.748602663721886885E+00    0.262443078105164386E+04    0.121711617967099573E+04    0.359285664013883943E+05
    0.412536531187853717E-01    0.549440843221664310E+00   -0.755314269512698200E+00    0.269419792196127855E+04    0.129395059152396561E+04    0.359285787705552939E+05
    0.383914760679691450E-01    0.567825193071003209E+00   -0.744533891429942862E+00    0.280826549154488794E+04    0.122321506362564014E+04    0.359285852971779896E+05
    0.342493998149399764E-01    0.570840617951640095E+00   -0.748532512823209983E+00    0.283662912578094347E+04    0.132944909150693775E+04    0.359285896329236130E+05
    0.418480142777762909E-01    0.551242581629336592E+00   -0.752315807245798052E+00    0.271763827439675788E+04    0.126116284873972040E+04    0.359285933464331974E+05
    0.429706114364986902E-01    0.549762676152066865E+00   -0.750159344436784892E+00    0.263742707722551131E+04    0.125807087959668775E+04    0.359286343908809868E+05
    0.338880463732610174E-01    0.575978557023235860E+00   -0.747887009358350063E+00    0.289343102053329767E+04    0.129159464664149959E+04    0.359286373737233080E+05
    0.401186668408608435E-01    0.556724269880952138E+00   -0.748802281826549732E+00    0.267956932072308518E+04    0.127772572463266079E+04    0.359286428675560965E+05
    0.377039685579898878E-01    0.566368154602038931E+00   -0.749455937764774149E+00    0.280513118300435372E+04    0.125491438218166127E+04    0.359286515725241043E+05
    0.411404589935613907E-01    0.555947871188370080E+00   -0.751046687563168058E+00    0.274044516597892516E+04    0.124352982808044612E+04    0.359286550052105013E+05
    0.408602050543290102E-01    0.551381548754448891E+00   -0.752287651191337003E+00    0.265066582957770697E+04    0.130088215397328486E+04    0.359286551377709111E+05
    0.368904436758902068E-01    0.561775473504497969E+00   -0.759158950777034880E+00    0.284939833530793976E+04    0.130288985737417215E+04    0.359286743406261376E+05
    0.351498757070901821E-01    0.571500312633309138E+00   -0.740915585838781365E+00    0.280618600745555023E+04    0.129984978248252810E+04    0.359286797817739425E+05
    0.447003124512037261E-01    0.550064747753108318E+00   -0.744775831125275234E+00    0.261143892769395461E+04    0.121458100374931382E+04    0.359287106469144419E+05
    0.402729256850749562E-01    0.555405680417738967E+00   -0.749556453508644083E+00    0.268051443478243209E+04    0.128457745821243839E+04    0.359287222754877148E+05
    0.390809763481496583E-01    0.558898052824120972E+00   -0.744156111541852461E+00    0.273265898206975635E+04    0.128332314930019766E+04    0.359287466145418439E+05
    0.385605399226331969E-01    0.565224325481130885E+00   -0.744149034644320140E+00    0.278971014502106391E+04    0.124209451119701725E+04    0.359287527216084127E+05
    0.356051135740685712E-01    0.569186244478709136E+00   -0.740848984238155706E+00    0.279916553423824098E+04    0.130467525765341134E+04    0.359287717275897157E+05
    0.385705378140886387E-01    0.559889219616803269E+00   -0.745207008457601683E+00    0.271377741228826926E+04    0.129302595881078673E+04    0.359287815016890090E+05
    0.390741514950327315E-01    0.551835694544806854E+00   -0.759110757691554561E+00    0.275869671189710243E+04    0.133034568351771804E+04    0.359287940833312459E+05
    0.335852896806969545E-01    0.572940168163624364E+00   -0.756105563773690093E+00    0.296749703750633580E+04    0.130990038703031132E+04    0.359288021318506653E+05
    0.350054134773817860E-01    0.571893255967021341E+00   -0.742913758312079620E+00    0.282658575349054081E+04    0.129649522348288110E+04    0.359288259355021146E+05
    0.346979207398178530E-01    0.570396823366250860E+00   -0.755957273762053239E+00    0.290994487190110840E+04    0.129976281570144693E+04    0.359288392320197891E+05
    0.374790387655069210E-01    0.556618862678951554E+00   -0.756765825277514015E+00    0.278934970671386918E+04    0.133998727410200127E+04    0.359288417603919152E+05
    0.367435166197155813E-01    0.566056990601037979E+00   -0.754987726943021187E+00    0.286517541345919199E+04    0.127309292308557860E+04    0.359288425170114497E+05
    0.372483633268092251E-01    0.565840088386464268E+00   -0.753882054862784368E+00    0.286929807626039019E+04    0.125978655328531477E+04    0.359288516485344880E+05
    0.337204250591113530E-01    0.574411614814706373E+00   -0.746879584242424066E+00    0.286276971067561317E+04    0.131483359036182628E+04    0.359288670905499021E+05
    0.413777662548986333E-01    0.560285372410889604E+00   -0.747065286893856872E+00    0.273816039523766904E+04    0.120452592143923425E+04    0.359288715965904703E+05
    0.386401646763436385E-01    0.557439271754557764E+00   -0.749719537228887178E+00    0.276283770209114846E+04    0.130407877394123489E+04    0.359288786896851962E+05
    0.374226247219537830E-01    0.568057501057798175E+00   -0.745966608927941088E+00    0.283659334648786535E+04    0.124624256491209917E+04    0.359288829111173254E+05
    0.376875553607258773E-01    0.559473427592961814E+00   -0.747019872928209372E+00    0.270785443486853364E+04    0.132738175002769549E+04    0.359288846878486438E+05
    0.372718384758266782E-01    0.559038870902230589E+00   -0.759649859988226428E+00    0.280501356663582374E+04    0.132251536722224637E+04    0.359289013766514254E+05
    0.382724807512959675E-01    0.556871358111075576E+00   -0.757819859085858250E+00    0.275467039742430234E+04    0.131670742205190481E+04    0.359289050867300248E+05
    0.412690310630658766E-01    0.548336095475002616E+00   -0.755208409318298468E+00    0.265714941090499997E+04    0.131340528141968525E+04    0.359289355829676351E+05
    0.336460497982569440E-01    0.571760669495262164E+00   -0.754570984026743830E+00    0.291355153925364630E+04    0.132847795547523970E+04    0.359289381039821601E+05
    0.410479858161807293E-01    0.555582027445910120E+00   -0.746912199381507658E+00    0.268894659965631126E+04    0.125591696567845793E+04    0.359289393575940630E+05
    0.333448979192401476E-01    0.576879337991561658E+00   -0.747721442947777759E+00    0.290950422563140000E+04    0.130189712213332359E+04    0.359289463975265535E+05
    0.369434087840784520E-01    0.565487134421277737E+00   -0.746718020481626721E+00    0.276437441262726543E+04    0.129500697909795281E+04    0.359289531168499379E+05
    0.345259839272855709E-01    0.570076190425323426E+00   -0.744868056653272381E+00    0.284120092656287670E+04    0.132586984222792421E+04    0.359289585973119974E+05
    0.393591303120496977E-01    0.563605396401607006E+00   -0.748605574915867433E+00    0.280345187594352501E+04    0.122584146757747749E+04    0.359289633353187673E+05
    0.401212580665338478E-01    0.558630924318890165E+00   -0.745585648150688174E+00    0.272632767943202180E+04    0.125727208253801177E+04    0.359289686046688512E+05
    0.429152931467016024E-01    0.548040055011688509E+00   -0.755625449028065277E+00    0.266149838678318747E+04    0.126561791722882867E+04    0.359289726053009363E+05
    0.410828179514637695E-01    0.555956157543374019E+00   -0.748319375979121681E+00    0.269265896223271102E+04    0.125100767808503701E+04    0.359290006235772526E+05
    0.392870682839524948E-01    0.564397231017611523E+00   -0.745713162703987575E+00    0.278170465297121791E+04    0.122541453248230664E+04    0.359290028842997126E+05
    0.357259409388802837E-01    0.570699311694348954E+00   -0.743378011008971940E+00    0.284592901732213522E+04    0.127998176550707785E+04    0.359290104011763906E+05
    0.403975066505912195E-01    0.554728976375245320E+00   -0.755193412793878194E+00    0.277056093493611979E+04    0.126520614497177075E+04    0.359290114662887208E+05
    0.348083024424589091E-01    0.567995464884054280E+00   -0.750391042917798456E+00    0.286840348098869754E+04    0.132417955620285056E+04    0.359290170671902088E+05
    0.442083785352597319E-01    0.545379351433457060E+00   -0.752267603891787928E+00    0.261451706343655997E+04    0.126071188297502954E+04    0.359290201463283302E+05
    0.364842359797805799E-01    0.570171487828134871E+00   -0.741072780753317284E+00    0.279853517550311426E+04    0.126774958874172216E+04    0.359290482257031545E+05
    0.352974886297139079E-01    0.569566583089638478E+00   -0.755812566617630299E+00    0.291213929478655200E+04    0.128639956319452676E+04    0.359290520340787043E+05
    0.361218768773571980E-01    0.564036810834186886E+00   -0.746830797277535874E+00    0.277250151847051939E+04    0.133254020006952919E+04    0.359290660656505934E+05
    0.404463439232918762E-01    0.554209900401779421E+00   -0.752528143220287271E+00    0.268918190676389713E+04    0.128286636018623085E+04    0.359290798182998988E+05
    0.337449021949991143E-01    0.574465711469158591E+00   -0.746355368155047438E+00    0.287238759176421263E+04    0.131411986166374845E+04    0.359290829412951280E+05
    0.375169553155130994E-01    0.564583246673037054E+00   -0.744766547036028181E+00    0.279200478927102631E+04    0.127637865846552995E+04    0.359291001636696237E+05
    0.414952139974101922E-01    0.556507311772541091E+00   -0.752172184261339360E+00    0.274519608625585215E+04    0.122686013533876348E+04    0.359291033420317108E+05
    0.357365542658026614E-01    0.563436151687404685E+00   -0.754638323693682889E+00    0.283032417986719247E+04    0.133750700665822592E+04    0.359291244928983579E+05
    0.396813095671951638E-01    0.558586122600638557E+00   -0.741256685462770570E+00    0.267275790029183509E+04    0.127994582470707564E+04    0.359291272421804242E+05
    0.414160422595196698E-01    0.553098147990199518E+00   -0.754261610409005412E+00    0.274139687937184817E+04    0.125531435447468152E+04    0.359291546131909199E+05
    0.443357416400346760E-01    0.546218971427107292E+00   -0.752618433493134953E+00    0.264078178897695125E+04    0.124509049308875387E+04    0.359291577467921015E+05
    0.390167744493270935E-01    0.560761851454168792E+00   -0.749653440593045173E+00    0.278126429840437731E+04    0.125884417594560023E+04    0.359291633686981731E+05
    0.407643285480390610E-01    0.553802831165868481E+00   -0.755955987993856660E+00    0.272297125268196305E+04    0.127163912160264181E+04    0.359291783003635428E+05
    0.430307394789522096E-01    0.548346456199583221E+00   -0.753311776932825916E+00    0.267643590637357693E+04    0.125874177918042415E+04    0.359291820404710597E+05
    0.428322996087452668E-01    0.547541834756160473E+00   -0.751766589753467440E+00    0.261942870634124120E+04    0.127997899413530808E+04    0.359291833070576831E+05
    0.395948993897557652E-01    0.561884360649490544E+00   -0.741077972918360750E+00    0.272359974048572758E+04    0.124809497800635086E+04    0.359291883176494957E+05
    0.369395456337504036E-01    0.562101425406805744E+00   -0.757592494671653349E+00    0.287599950323554731E+04    0.129658729901155994E+04    0.359291917254097934E+05
    0.378114839410966033E-01    0.564343335424716930E+00   -0.749999966878523217E+00    0.283481601612864733E+04    0.125991030407296967E+04    0.359291969840710663E+05
    0.392562156434247550E-01    0.555362867079813194E+00   -0.747133730635582527E+00    0.266518077219884526E+04    0.131781844419843151E+04    0.359292084376780622E+05
    0.381986617962318184E-01    0.563127301437243766E+00   -0.748498257736070260E+00    0.277788079784809270E+04    0.126643810582705873E+04    0.359292180130078341E+05
    0.368162143293290223E-01    0.568395915718434841E+00   -0.746643122274578519E+00    0.279859568860793024E+04    0.126796317778417551E+04    0.359292301750266779E+05
    0.399658561690257874E-01    0.560215942162396563E+00   -0.748832416474397911E+00    0.276927394293352199E+04    0.123770447209086433E+04    0.359292795767384232E+05
    0.355208809328610153E-01    0.567146375206035391E+00   -0.748062422318232834E+00    0.284785486189691437E+04    0.131079458238669417E+04    0.359293041087933525E+05
    0.436518968435527233E-01    0.552909385323130165E+00   -0.747687330650063986E+00    0.267210633555906634E+04    0.120959920831259456E+04    0.359293109321533411E+05
